"","FID","GEOID","ALAND"
"18199",0,"060730077012",236495
"18200",0,"060790125053",1295886
"18201",0,"060790125023",2971254
"18202",0,"060790126002",1717018
"18203",0,"060730170091",2464392
"18204",0,"060730170092",1026823
"18205",0,"060730170101",13972957
"18206",0,"060790126003",1073581
"18207",0,"060730100103",253600
"18208",0,"060730100111",524218
"18209",0,"060730130002",318866
"18210",0,"060730130003",572334
"18211",0,"060371838101",196445
"18212",0,"060371838201",147334
"18213",0,"060371838202",161319
"18214",0,"060730090002",589137
"18215",0,"060730091063",434672
"18216",0,"060730093064",1071724
"18217",0,"060730028012",864563
"18218",0,"060730029032",456144
"18219",0,"060730029052",272337
"18220",0,"060730033052",317639
"18221",0,"060730076005",105701
"18222",0,"060730076006",132191
"18223",0,"060730076007",180535
"18224",0,"060730077011",176343
"18225",0,"060730079071",229362
"18226",0,"060730077021",204785
"18227",0,"060730077022",198882
"18228",0,"060730077023",140196
"18229",0,"060730168072",2347200
"18230",0,"060730002022",346436
"18231",0,"060730008004",171941
"18232",0,"060730013005",120716
"18233",0,"060730025023",335632
"18234",0,"060952524021",719697
"18235",0,"060952524022",13710995
"18236",0,"060952524023",648234
"18237",0,"060730032132",524478
"18238",0,"060730210004",69861735
"18239",0,"060371899021",126454
"18240",0,"061010505043",1034034
"18241",0,"061010505032",554861
"18242",0,"061010507021",1103209
"18243",0,"060730026013",251661
"18244",0,"060730026023",258204
"18245",0,"060730027111",1007074
"18246",0,"060371081011",1128633
"18247",0,"060371204004",435806
"18248",0,"060371864032",361220
"18249",0,"060371864042",178842
"18250",0,"060371882012",238977
"18251",0,"060371882021",181531
"18252",0,"060371892011",162863
"18253",0,"060371908023",82789
"18254",0,"060371899041",159600
"18255",0,"060371899051",111927
"18256",0,"060952525011",430683
"18257",0,"060371902011",148906
"18258",0,"060371902021",69376
"18259",0,"060371904021",157146
"18260",0,"060371908012",162174
"18261",0,"060371920011",122935
"18262",0,"060371920022",226647
"18263",0,"060371941023",1157244
"18264",0,"060372412013",124545
"18265",0,"060371944011",302202
"18266",0,"060371944012",163556
"18267",0,"060371944023",238770
"18268",0,"060372412023",207275
"18269",0,"060372624002",9292275
"18270",0,"060372625013",1113725
"18271",0,"060372652024",212471
"18272",0,"060372652012",61001
"18273",0,"060372652021",60996
"18274",0,"060372652022",97569
"18275",0,"060730168044",651074
"18276",0,"060374076021",363358
"18277",0,"060372656022",196344
"18278",0,"060372674041",284445
"18279",0,"060372679011",966519
"18280",0,"060372679012",153123
"18281",0,"060372755003",163304
"18282",0,"060371098003",356496
"18283",0,"060371919022",420610
"18284",0,"060371904012",54685
"18285",0,"060375535043",245169
"18286",0,"060372345023",263338
"18287",0,"060372623011",13055740
"18288",0,"060371048221",604352
"18289",0,"060372075021",418380
"18290",0,"060371021071",8301178
"18291",0,"060371042032",353989
"18292",0,"060375350012",64501
"18293",0,"060376040021",190111
"18294",0,"060376205221",209910
"18295",0,"060375736013",304950
"18296",0,"060372969021",185370
"18297",0,"060371064072",143495
"18298",0,"060371082011",862383
"18299",0,"060730168061",823856
"18300",0,"060730168063",430736
"18301",0,"060375722011",348735
"18302",0,"060375722014",440145
"18303",0,"060375736012",253306
"18304",0,"060373003012",417107
"18305",0,"060371082012",1942712
"18306",0,"060371096013",759674
"18307",0,"060371112013",664146
"18308",0,"060371131021",1974378
"18309",0,"060372073011",25160
"18310",0,"060375028022",2718714
"18311",0,"060371081032",1205963
"18312",0,"060371132333",681383
"18313",0,"060374313001",375228
"18314",0,"060373003013",482411
"18315",0,"060373003014",267621
"18316",0,"060730170544",4816257
"18317",0,"060373003016",343666
"18318",0,"060373006003",396604
"18319",0,"060373007013",525719
"18320",0,"060730033041",221763
"18321",0,"060730170543",931878
"18322",0,"060730004003",434298
"18323",0,"060730020012",1739138
"18324",0,"060050004014",12162185
"18325",0,"060050005001",26969142
"18326",0,"060050004012",2927394
"18327",0,"060050002005",45988928
"18328",0,"060050004024",9835167
"18329",0,"060050003032",71660837
"18330",0,"060050001011",31310408
"18331",0,"060050005003",55315005
"18332",0,"060050004023",22163751
"18333",0,"060050002002",62126162
"18334",0,"060050004013",10692036
"18335",0,"060050004022",12261095
"18336",0,"060050002001",70508263
"18337",0,"060050002004",76479590
"18338",0,"060050004011",16617654
"18339",0,"060750257023",154198
"18340",0,"060050005002",26146016
"18341",0,"060050004021",28972645
"18342",0,"060050002003",68042402
"18343",0,"060050001013",4820948
"18344",0,"060750312013",92082
"18345",0,"060750313012",184463
"18346",0,"060750326011",141791
"18347",0,"060750326022",137481
"18348",0,"060170304025",5870761
"18349",0,"060372772002",661716
"18350",0,"060170306025",26612374
"18351",0,"060170315022",13277105
"18352",0,"060170311002",2705521
"18353",0,"060170310003",4392521
"18354",0,"060170304012",1093405
"18355",0,"060170312003",1416510
"18356",0,"060170314062",13320947
"18357",0,"060170306012",136131717
"18358",0,"060170308101",1295824
"18359",0,"060170305051",48311142
"18360",0,"060170309022",12365891
"18361",0,"060170306033",174145425
"18362",0,"060170306022",51276571
"18363",0,"060170314061",11509845
"18364",0,"060170315032",81492292
"18365",0,"060170308042",6906233
"18366",0,"060170306011",28549428
"18367",0,"060379006053",1316751
"18368",0,"060378003323",966521
"18369",0,"060379005071",2220386
"18370",0,"060379005081",3974231
"18371",0,"060379006092",667377
"18372",0,"060379010092",500031
"18373",0,"060379007042",4602414
"18374",0,"060379010081",2085456
"18375",0,"060379010082",597021
"18376",0,"060379010093",825193
"18377",0,"060730077024",105419
"18378",0,"060375511023",307269
"18379",0,"060375514011",379926
"18380",0,"060730170141",1201587
"18381",0,"060750329022",168412
"18382",0,"060730080065",221089
"18383",0,"060952519022",542962
"18384",0,"060952519023",556160
"18385",0,"060750328013",235236
"18386",0,"060750329012",168132
"18387",0,"060375523011",501068
"18388",0,"060730100112",360811
"18389",0,"060730100121",220093
"18390",0,"060730100131",491924
"18391",0,"060650402031",462474
"18392",0,"060650402041",830758
"18393",0,"060650402042",546905
"18394",0,"060372942002",320505
"18395",0,"060374027023",454177
"18396",0,"060374039022",336718
"18397",0,"060170313022",9049623
"18398",0,"060375520022",120742
"18399",0,"060375523012",528340
"18400",0,"060375523013",219777
"18401",0,"060375523021",523854
"18402",0,"060375313025",153340
"18403",0,"060375523022",161534
"18404",0,"060376509011",969349
"18405",0,"060376509012",1167109
"18406",0,"060730168093",1020502
"18407",0,"060952519024",619813
"18408",0,"060952519032",624653
"18409",0,"060952520001",562894
"18410",0,"060374803023",237707
"18411",0,"060374810013",338522
"18412",0,"060374823011",141031
"18413",0,"060375032013",321785
"18414",0,"060375309013",138920
"18415",0,"060375311014",200275
"18416",0,"060952526051",444281
"18417",0,"060730170102",1288610
"18418",0,"060730170322",984288
"18419",0,"060730170331",297372
"18420",0,"060730170332",330407
"18421",0,"060952526041",918107
"18422",0,"060952526042",325431
"18423",0,"060952526043",331994
"18424",0,"060952526061",652968
"18425",0,"060952526062",288204
"18426",0,"060730211002",497713285
"18427",0,"060952526071",332061
"18428",0,"060411200005",826665
"18429",0,"060411211005",501536
"18430",0,"060411212001",605103
"18431",0,"061010506033",739314
"18432",0,"061010505013",1674651
"18433",0,"061010504021",637510
"18434",0,"060270004003",2363607
"18435",0,"060270005002",6636832
"18436",0,"060790101022",1467620
"18437",0,"060371231031",577189
"18438",0,"060371230101",692567
"18439",0,"060411212003",1081084
"18440",0,"060730042002",667648
"18441",0,"060730043001",164779
"18442",0,"060730044001",282708
"18443",0,"060730044004",185844
"18444",0,"060730063001",1987428
"18445",0,"060371230201",272886
"18446",0,"060371231032",323772
"18447",0,"060730070022",507408
"18448",0,"060730073014",155982
"18449",0,"060730080023",305876
"18450",0,"060730080062",209536
"18451",0,"060730080064",116028
"18452",0,"060730081012",305551
"18453",0,"060730095054",635207
"18454",0,"060730095092",1616644
"18455",0,"060730154041",637380
"18456",0,"060730154043",1977754
"18457",0,"060730154051",873375
"18458",0,"060730154052",2199410
"18459",0,"060411090022",737920
"18460",0,"060730095111",301436
"18461",0,"060730095112",1233795
"18462",0,"060730100092",422248
"18463",0,"060730100093",707892
"18464",0,"060730101092",483507
"18465",0,"060730101112",299624
"18466",0,"060730101122",205511
"18467",0,"060730168073",1592339
"18468",0,"060730168074",757088
"18469",0,"060730210001",1745429151
"18470",0,"060730208013",39021880
"18471",0,"060730208101",28236461
"18472",0,"060730208102",7595740
"18473",0,"060730159023",324619
"18474",0,"060730085043",979292
"18475",0,"060730051001",226614
"18476",0,"060730042001",1086495
"18477",0,"060730101103",293583
"18478",0,"060730069001",839806
"18479",0,"060730017004",95068
"18480",0,"060730207062",5985491
"18481",0,"060730134183",458798
"18482",0,"060730191031",16457722
"18483",0,"060730200212",247733
"18484",0,"060170316004",223366
"18485",0,"060170315043",38288757
"18486",0,"060170305043",3914667
"18487",0,"060170305052",1643825
"18488",0,"060170308071",1282300
"18489",0,"060170303021",1271833
"18490",0,"060170305023",2549068
"18491",0,"060170306032",55052631
"18492",0,"060170304024",572213
"18493",0,"060170311003",30693257
"18494",0,"060170312001",12992622
"18495",0,"060170307011",5522111
"18496",0,"060170304015",463255
"18497",0,"060170306021",176970598
"18498",0,"060170302001",826756
"18499",0,"060170308031",5022792
"18500",0,"060170308033",4824853
"18501",0,"060170305041",5171145
"18502",0,"060170313021",21625512
"18503",0,"060170319001",493669531
"18504",0,"060730131044",163891
"18505",0,"060730104023",169333
"18506",0,"060730118013",161986
"18507",0,"060730131023",324879
"18508",0,"060730201031",39823817
"18509",0,"060730134114",1107776
"18510",0,"060730135053",565906
"18511",0,"060730208111",17781741
"18512",0,"060730208112",12529145
"18513",0,"060730208113",17715425
"18514",0,"060730210003",192193285
"18515",0,"060730212043",11806704
"18516",0,"060730212053",1688300
"18517",0,"060730212061",42260777
"18518",0,"060730213041",75772100
"18519",0,"060730215001",10766243
"18520",0,"060730133131",18898631
"18521",0,"060730191052",16502773
"18522",0,"060730221002",3395940
"18523",0,"060730221003",2741915
"18524",0,"060730100141",19154089
"18525",0,"060730074001",80416
"18526",0,"060730193022",941370
"18527",0,"060730208071",94821266
"18528",0,"060730169012",2697381
"18529",0,"060730168023",1524074
"18530",0,"060730188024",7287709
"18531",0,"060730205002",571432
"18532",0,"060170307041",133139108
"18533",0,"060170316001",5306238
"18534",0,"060650301032",727717
"18535",0,"060650403011",704163
"18536",0,"060730186112",11276535
"18537",0,"060730201083",256339
"18538",0,"060730208092",10547891
"18539",0,"060730169013",2178232
"18540",0,"060133132061",589503
"18541",0,"060730155022",9882097
"18542",0,"060376502004",1131796
"18543",0,"060376503004",248328
"18544",0,"060170307092",1498386
"18545",0,"060170303011",293479
"18546",0,"060170303013",259335
"18547",0,"060170304013",1220111
"18548",0,"060170318002",5360641
"18549",0,"060170308012",40628313
"18550",0,"060670041001",652593
"18551",0,"060170308091",968224
"18552",0,"060170315021",6747955
"18553",0,"060170315023",6396706
"18554",0,"060379200382",724277
"18555",0,"060379200391",1042081
"18556",0,"060650449151",652402
"18557",0,"060650449152",654794
"18558",0,"060290005051",977055
"18559",0,"060750330002",174920
"18560",0,"060670067011",1318653
"18561",0,"060670020002",408516
"18562",0,"060670035022",388782
"18563",0,"060670084043",703435
"18564",0,"060670093141",778678
"18565",0,"060670081456",435102
"18566",0,"060670080083",964942
"18567",0,"060670077014",328194
"18568",0,"060670074231",374334
"18569",0,"060650450002",1253972
"18570",0,"060670072042",4210495
"18571",0,"060670072071",3418343
"18572",0,"060371431002",434073
"18573",0,"060371914101",159108
"18574",0,"060670091102",475481
"18575",0,"060375331042",141314
"18576",0,"060375338031",207361
"18577",0,"060375341023",227514
"18578",0,"060375406001",503122
"18579",0,"060375415001",254737
"18580",0,"060375426012",189972
"18581",0,"060330008011",1496821
"18582",0,"060650449162",647620
"18583",0,"060650449163",647671
"18584",0,"060650450001",454539
"18585",0,"060371234202",195834
"18586",0,"060650450003",1917426
"18587",0,"060170304014",595507
"18588",0,"060170304021",362660
"18589",0,"060650451031",1039554
"18590",0,"060650451033",1034766
"18591",0,"060650451034",1826758
"18592",0,"060170304022",3232750
"18593",0,"060170305021",2230866
"18594",0,"060374013122",1674116
"18595",0,"060374004031",12065000
"18596",0,"060374004032",838637
"18597",0,"060371234101",287915
"18598",0,"060371234201",323887
"18599",0,"060371234203",258876
"18600",0,"060371236022",258461
"18601",0,"060371235102",323840
"18602",0,"060371235201",502129
"18603",0,"060371236011",161961
"18604",0,"060371236023",345475
"18605",0,"060371237001",171162
"18606",0,"060371237002",247320
"18607",0,"060371237004",297188
"18608",0,"060014351031",43978648
"18609",0,"060371238001",476596
"18610",0,"060371238003",376871
"18611",0,"060371240002",324250
"18612",0,"060371240003",324131
"18613",0,"060371240004",420372
"18614",0,"060650449071",661531
"18615",0,"060650427082",1344664
"18616",0,"060374033182",651823
"18617",0,"060374034083",944976
"18618",0,"060374034031",1501808
"18619",0,"060770049021",68499576
"18620",0,"060411141003",821338
"18621",0,"060411241004",1328271
"18622",0,"060411311001",27288628
"18623",0,"060411192022",1100815
"18624",0,"060411311003",70047541
"18625",0,"060411022024",482453
"18626",0,"060650437022",1096005
"18627",0,"060133591051",1703277
"18628",0,"060133591031",637298
"18629",0,"061130112051",1037722
"18630",0,"060371851001",780544
"18631",0,"060374067021",761800
"18632",0,"060375028014",689938
"18633",0,"060375031032",198289
"18634",0,"060990020051",472671
"18635",0,"060990025032",641401
"18636",0,"060990002014",351360
"18637",0,"060990038051",2164564
"18638",0,"060990008054",610459
"18639",0,"060375031051",401945
"18640",0,"060375031061",431612
"18641",0,"060375039023",521144
"18642",0,"060375302021",321884
"18643",0,"060375302022",965316
"18644",0,"060375312012",244503
"18645",0,"060375313021",124547
"18646",0,"060375315021",141907
"18647",0,"060014053022",93633
"18648",0,"060014283014",3435778
"18649",0,"060014301011",1095006
"18650",0,"060014301012",1626236
"18651",0,"060014301013",22774359
"18652",0,"060014301021",77444661
"18653",0,"060014311002",412468
"18654",0,"060750202001",80011
"18655",0,"060750354004",176555
"18656",0,"060750426012",156501
"18657",0,"060750426023",110828
"18658",0,"060750478022",117584
"18659",0,"060750479013",156981
"18660",0,"060650408091",1285728
"18661",0,"060411212004",827945
"18662",0,"060411230001",383222
"18663",0,"060411230002",962303
"18664",0,"060411241001",2139248
"18665",0,"060411241003",329946
"18666",0,"060411022031",918110
"18667",0,"060750263021",108823
"18668",0,"060750302021",120936
"18669",0,"060750205003",105151
"18670",0,"060750135001",101561
"18671",0,"060750167004",93302
"18672",0,"060750106003",68594
"18673",0,"060750352022",122725
"18674",0,"060750228012",130361
"18675",0,"060750209001",102883
"18676",0,"060750161003",92326
"18677",0,"060750128003",104206
"18678",0,"060750132001",136219
"18679",0,"060750314003",164735
"18680",0,"060750111003",62066
"18681",0,"060750255005",138167
"18682",0,"060390002011",72093517
"18683",0,"060650437031",710236
"18684",0,"060650437032",517210
"18685",0,"060650438021",1362910
"18686",0,"060650438022",1240431
"18687",0,"060374080031",495673
"18688",0,"060375028012",497352
"18689",0,"060375028013",300526
"18690",0,"060374067023",493720
"18691",0,"060730176043",712150
"18692",0,"060750301011",96286
"18693",0,"060750166004",91476
"18694",0,"060750176013",185626
"18695",0,"060750261003",122925
"18696",0,"060750401002",76007
"18697",0,"060750211003",104023
"18698",0,"060750215001",87442
"18699",0,"060390001082",90681456
"18700",0,"060390001092",254295488
"18701",0,"060390001083",31256000
"18702",0,"060390002012",33260129
"18703",0,"060371232032",101496
"18704",0,"060133551133",1435114
"18705",0,"060730177011",652770
"18706",0,"060133592042",519421
"18707",0,"060730177012",812099
"18708",0,"060730177013",287797
"18709",0,"060670023001",236788
"18710",0,"060372164022",119965
"18711",0,"060372170012",201973
"18712",0,"060372976013",442073
"18713",0,"060670028001",362001
"18714",0,"060670038003",287769
"18715",0,"060372976012",107103
"18716",0,"060670018001",345153
"18717",0,"060371242012",324276
"18718",0,"060371243003",323794
"18719",0,"060371244002",310236
"18720",0,"060411090011",461356
"18721",0,"060371245002",370464
"18722",0,"060371247001",335088
"18723",0,"060371247002",323697
"18724",0,"060411090013",350495
"18725",0,"060411122011",214808
"18726",0,"060411122021",576165
"18727",0,"060670076023",644016
"18728",0,"060730178011",993524
"18729",0,"060490002001",1086684039
"18730",0,"060490004001",921219815
"18731",0,"060490003003",1764306885
"18732",0,"060490003001",2578286814
"18733",0,"060490003002",1781768491
"18734",0,"060490001001",17614011
"18735",0,"060490002002",1322680127
"18736",0,"060490004002",742419588
"18737",0,"060411192011",216101
"18738",0,"060411170004",297969
"18739",0,"060411192012",300559
"18740",0,"060971513063",318067
"18741",0,"060411250001",769286
"18742",0,"060411261002",476419
"18743",0,"060411261003",335553
"18744",0,"060411262001",1657764
"18745",0,"060530131001",1265517
"18746",0,"060530110001",2477397
"18747",0,"060530102021",13344378
"18748",0,"060530120002",526168
"18749",0,"060530106051",1083244
"18750",0,"060790102053",1133382
"18751",0,"060790104042",1639734
"18752",0,"061130106064",909172
"18753",0,"061130108002",547169
"18754",0,"061130112032",639173
"18755",0,"061130105104",534203
"18756",0,"060374300023",272513
"18757",0,"060378001022",10232542
"18758",0,"060530105012",46005223
"18759",0,"060530110004",24422731
"18760",0,"060530136001",363301
"18761",0,"060530008002",501512
"18762",0,"060530111023",116203753
"18763",0,"061130113004",2245072
"18764",0,"061130113005",842947
"18765",0,"060790102042",1463304
"18766",0,"060790102052",374059
"18767",0,"060730177014",372056
"18768",0,"060650489021",1001740
"18769",0,"060650489022",658023
"18770",0,"060650495001",2205360
"18771",0,"060650438023",3750243
"18772",0,"060650438071",2868456
"18773",0,"060650439001",1271126
"18774",0,"060650439002",603508
"18775",0,"060650439003",1087227
"18776",0,"060670044022",585357
"18777",0,"060670072023",3030335
"18778",0,"060411192013",385464
"18779",0,"060411290002",1080829
"18780",0,"060730173052",1729386
"18781",0,"060730173053",832113
"18782",0,"060730173061",2288613
"18783",0,"060730173062",2412362
"18784",0,"060670031021",362286
"18785",0,"060670072073",1106581
"18786",0,"060670082063",928225
"18787",0,"060670070122",468885
"18788",0,"060670081201",753798
"18789",0,"060670090082",623301
"18790",0,"060670050013",609323
"18791",0,"060670090041",936447
"18792",0,"060670044011",285937
"18793",0,"060650440001",946747
"18794",0,"060650440002",1424954
"18795",0,"060650441011",1224898
"18796",0,"060650441012",403626
"18797",0,"060650441021",1297274
"18798",0,"060990018003",17531
"18799",0,"060371232041",162139
"18800",0,"060371232051",202535
"18801",0,"060371232052",555199
"18802",0,"060371233011",222156
"18803",0,"060371233042",148296
"18804",0,"060371233012",874284
"18805",0,"060371233031",168281
"18806",0,"060371233041",613409
"18807",0,"060670096171",313427
"18808",0,"060411250003",865445
"18809",0,"060670075014",648187
"18810",0,"060670056011",538318
"18811",0,"060670041003",909048
"18812",0,"060670014003",238249
"18813",0,"060670081372",627054
"18814",0,"060670051011",747887
"18815",0,"060670091101",130406
"18816",0,"060670095011",66816320
"18817",0,"060670040012",555800
"18818",0,"060670007001",471398
"18819",0,"060670077013",326819
"18820",0,"060670093081",676650
"18821",0,"060730174041",461967
"18822",0,"060730174043",2870142
"18823",0,"060730174044",541839
"18824",0,"060730174045",645141
"18825",0,"060730175011",323003
"18826",0,"060371246001",310609
"18827",0,"060371246002",324044
"18828",0,"060371246003",485375
"18829",0,"060670081292",650891
"18830",0,"060670081432",1216956
"18831",0,"060670082082",662397
"18832",0,"060670086003",26994145
"18833",0,"060670090051",827184
"18834",0,"060670096062",371993
"18835",0,"060670001002",340679
"18836",0,"060390006031",684342
"18837",0,"060670002001",306507
"18838",0,"060670072072",4431125
"18839",0,"060133160001",1522707
"18840",0,"060133180001",298361
"18841",0,"060133362011",775305
"18842",0,"060670068002",794495
"18843",0,"060670019002",474683
"18844",0,"060670076022",642028
"18845",0,"060133382044",468251
"18846",0,"060650441031",5403935
"18847",0,"060650442001",2493906
"18848",0,"060650442002",1586824
"18849",0,"060390006032",523471
"18850",0,"060390002024",46628867
"18851",0,"060390001081",164797112
"18852",0,"060390001091",461006334
"18853",0,"060390001061",28365987
"18854",0,"060390001062",28455172
"18855",0,"060390005031",16158609
"18856",0,"060990001023",181567904
"18857",0,"060650443001",3118100
"18858",0,"060390008006",677156
"18859",0,"060411262003",394082
"18860",0,"060411270001",477243
"18861",0,"060411270002",331179
"18862",0,"060411281001",936323
"18863",0,"060730176011",1157318
"18864",0,"060730177021",509678
"18865",0,"060730177023",317236
"18866",0,"060730176012",1966410
"18867",0,"060730176031",881363
"18868",0,"060730176032",771357
"18869",0,"060730176042",1328295
"18870",0,"060070020005",1406541
"18871",0,"060070020006",707777
"18872",0,"060070021001",1595215
"18873",0,"060070021002",768356
"18874",0,"060070021003",742344
"18875",0,"060730174011",1557200
"18876",0,"060610207152",737691
"18877",0,"060730174013",328128
"18878",0,"060730174032",1521475
"18879",0,"060730174033",858510
"18880",0,"060650443002",2285665
"18881",0,"060650445051",7198931
"18882",0,"060650445052",4582278
"18883",0,"060650445091",2270917
"18884",0,"060990038032",1009582
"18885",0,"060990039041",471145
"18886",0,"060990039042",714045
"18887",0,"060990039043",822006
"18888",0,"060650449111",2673317
"18889",0,"060430003013",35047832
"18890",0,"060430002002",206232464
"18891",0,"060430002001",170972793
"18892",0,"060070021005",1298224
"18893",0,"060070022001",2529045
"18894",0,"060070022003",1257996
"18895",0,"060070023003",3435869
"18896",0,"060730175013",606993
"18897",0,"060730175021",913119
"18898",0,"060730175022",519199
"18899",0,"060730175012",755881
"18900",0,"060650446021",503408
"18901",0,"060650446022",1299897
"18902",0,"060650446041",1830879
"18903",0,"060650446042",1305629
"18904",0,"060990039061",390378
"18905",0,"060133551082",1525605
"18906",0,"060990039062",541023
"18907",0,"060990039072",970180
"18908",0,"060990039073",590569
"18909",0,"060990039074",1138617
"18910",0,"060990039082",414684
"18911",0,"060990039091",744254
"18912",0,"060990039044",1647208
"18913",0,"060990039052",845189
"18914",0,"060990039092",809501
"18915",0,"060990039094",398170
"18916",0,"060990029023",477058
"18917",0,"060990032013",3934629
"18918",0,"060930003003",622685223
"18919",0,"060650449112",2687874
"18920",0,"060930008003",2085776423
"18921",0,"060930009004",304803137
"18922",0,"060930003001",656781300
"18923",0,"060930010001",1231155
"18924",0,"060930007011",60128114
"18925",0,"060930005002",7459757
"18926",0,"060930010005",135913382
"18927",0,"060930007033",3905932
"18928",0,"060930001001",860405318
"18929",0,"060930010004",263278340
"18930",0,"060930006001",548978420
"18931",0,"060930005001",1480609626
"18932",0,"060930007013",191333964
"18933",0,"060930007014",126394647
"18934",0,"060930007022",32995511
"18935",0,"060411101003",869294
"18936",0,"060930007032",751120
"18937",0,"060930003002",143454289
"18938",0,"060930004001",533316974
"18939",0,"060890123021",22757460
"18940",0,"060890127012",2596659
"18941",0,"060890127013",4176748
"18942",0,"060890113001",1000245
"18943",0,"060650447011",1493150
"18944",0,"060650447012",1113536
"18945",0,"060650448041",2521870
"18946",0,"060650448051",1291136
"18947",0,"060650448061",1236996
"18948",0,"060070025001",1542545
"18949",0,"060070025002",1099467
"18950",0,"060070025003",751579
"18951",0,"060070027002",1884036
"18952",0,"060070027003",561453
"18953",0,"060730194052",273198
"18954",0,"060730194053",340295
"18955",0,"060730194061",616290
"18956",0,"060411041022",1322052
"18957",0,"060411050001",2152612
"18958",0,"060730195011",323354
"18959",0,"060730195012",455168
"18960",0,"060730195021",238951
"18961",0,"060730195022",227305
"18962",0,"060730200223",777334
"18963",0,"060730200231",2633946
"18964",0,"060730200241",811471
"18965",0,"060730200243",546349
"18966",0,"060411281003",6166216
"18967",0,"060411322002",9839306
"18968",0,"060411081001",2745623
"18969",0,"060411142002",2790382
"18970",0,"060411262002",1371565
"18971",0,"060411242001",3047224
"18972",0,"060411031002",31518109
"18973",0,"060411141002",2003841
"18974",0,"060411220001",140958
"18975",0,"060411270003",1322067
"18976",0,"060411011001",33469243
"18977",0,"060411130001",12894610
"18978",0,"060411261005",1407824
"18979",0,"060411101002",1741947
"18980",0,"060411041012",2116969
"18981",0,"060411330001",314283635
"18982",0,"060411142001",1695866
"18983",0,"060411130004",7840400
"18984",0,"060411042001",1915308
"18985",0,"060411060022",2054174
"18986",0,"060411250002",846221
"18987",0,"060411150001",3030430
"18988",0,"060210103002",190511380
"18989",0,"060411290001",269189
"18990",0,"060210101002",4827066
"18991",0,"060210101004",1876411
"18992",0,"060210102001",12354849
"18993",0,"060210101001",3772525
"18994",0,"060210103001",1148374344
"18995",0,"060210101003",6101960
"18996",0,"060210105013",113607465
"18997",0,"060210102004",32308985
"18998",0,"060210105021",406144432
"18999",0,"060210105022",120429984
"19000",0,"060411242003",1369053
"19001",0,"060210104006",538038
"19002",0,"060730185151",1000138
"19003",0,"060730185171",874930
"19004",0,"060730185172",1066424
"19005",0,"060730185181",328571
"19006",0,"060730185182",661758
"19007",0,"060650418082",1097063
"19008",0,"060411050002",7502777
"19009",0,"060650451081",658582
"19010",0,"060650451082",1348025
"19011",0,"060650451091",593353
"19012",0,"060650451092",871858
"19013",0,"060070002013",432557
"19014",0,"060070024004",82218028
"19015",0,"060070019001",3172606
"19016",0,"060070023001",5856811
"19017",0,"060730195023",304468
"19018",0,"060070010005",234681
"19019",0,"060070012001",395134
"19020",0,"060070015005",178575605
"19021",0,"060730195031",594592
"19022",0,"060730200251",561452
"19023",0,"060730200252",699098
"19024",0,"060730200253",700662
"19025",0,"060730201034",2181163
"19026",0,"060070027004",778913
"19027",0,"060070031002",2201340
"19028",0,"060070031004",3029018
"19029",0,"060070032001",4837234
"19030",0,"060070032002",27746366
"19031",0,"060133020072",948654
"19032",0,"060411060013",10403527
"19033",0,"060730185191",459841
"19034",0,"060730185192",828386
"19035",0,"060730186011",1167700
"19036",0,"060730186031",947770
"19037",0,"060411070005",1280394
"19038",0,"060650451101",1106739
"19039",0,"060650451102",558425
"19040",0,"060730192063",410020
"19041",0,"060730192073",159091
"19042",0,"060730193021",268927
"19043",0,"060730196021",962973
"19044",0,"060730197012",610667
"19045",0,"060730197013",545181
"19046",0,"060730201051",1542665
"19047",0,"060730201052",1070187
"19048",0,"060730201061",1389237
"19049",0,"060730201062",434147
"19050",0,"060730201071",1668454
"19051",0,"060730201072",647607
"19052",0,"060070031003",1821269
"19053",0,"060070001022",737918
"19054",0,"060070006033",165903
"19055",0,"060070019002",3319699
"19056",0,"060070016003",263184797
"19057",0,"060070027005",722357
"19058",0,"060070028001",465566
"19059",0,"060070028002",1230357
"19060",0,"060070028003",1486050
"19061",0,"060070028005",365152
"19062",0,"060730186082",244949
"19063",0,"060730186092",241470
"19064",0,"060411081004",2334060
"19065",0,"060070029001",3083514
"19066",0,"060730193023",558937
"19067",0,"060730193011",635627
"19068",0,"060730193032",2138158
"19069",0,"060730194031",1546904
"19070",0,"060730194032",417880
"19071",0,"060730197021",971241
"19072",0,"060730197022",662958
"19073",0,"060730197023",838586
"19074",0,"060730198032",772759
"19075",0,"060730198041",901864
"19076",0,"060730198042",520273
"19077",0,"060371871021",223543
"19078",0,"060371881001",1481507
"19079",0,"060590219173",1412666
"19080",0,"060371923002",400592
"19081",0,"060371923003",231533
"19082",0,"060371924103",129660
"19083",0,"060371924201",143876
"19084",0,"060371925101",171747
"19085",0,"060371925102",169003
"19086",0,"060371925201",154522
"19087",0,"060730186102",270001
"19088",0,"060730186103",287577
"19089",0,"060730186113",725180
"19090",0,"060730189032",475607
"19091",0,"060590626301",4557925
"19092",0,"060590626211",785965
"19093",0,"060590525192",257641
"19094",0,"060371925202",153281
"19095",0,"060371926101",167591
"19096",0,"060371926102",132457
"19097",0,"060371926103",115360
"19098",0,"060730189033",524314
"19099",0,"060730189041",322179
"19100",0,"060730189042",650650
"19101",0,"060070029002",3311962
"19102",0,"060730194062",725578
"19103",0,"060730198043",1125777
"19104",0,"060371883001",314928
"19105",0,"060730201081",280363
